model flag error
1 1 1.62970094476536
2 1 1.54045545401898
3 1 1.53240019399154
4 1 1.57846281908896
5 1 1.62585810389782
6 1 1.59895068866588
7 1 1.62855315177744
8 1 1.64072749853937
9 1 1.60138312397665
10 1 1.61993547005236
11 1 1.64271966254371
12 1 1.58607994329188
13 1 1.59849529198968
14 1 1.54588565728143
15 1 1.63962393858577
16 1 1.6134698911339
17 1 1.54326599474809
18 1 1.60410022842187
19 1 1.59261653501202
20 1 1.59978944373147
21 0 1.80064433809018
22 0 1.82417905774697
23 0 1.79325856897602
24 0 1.828230445279
25 0 1.81828540513889
26 0 1.81536161504114
27 0 1.79344794560562
28 0 1.84111858226018
29 0 1.79726139532094
30 0 1.83749428329197
31 0 1.85241773431134
32 0 1.7695128484446
33 0 1.79948473967669
34 0 1.84531082035904
35 0 1.78731520808728
36 0 1.83774361000174
37 0 1.82208793695384
38 0 1.78707453373606
39 0 1.79849270437106
40 0 1.8232803515636
