model flag error
1 0 1.44183158769411
2 0 1.65455709005496
3 0 1.42375408871845
4 0 1.37314130487088
5 0 1.37207538371418
6 0 1.36413787136532
7 0 1.42169277540308
8 0 1.51016940535151
9 0 1.3657061683519
10 0 1.42932152777139
11 1 1.19163454027887
12 1 1.14236620060807
13 1 1.22140988284476
14 1 1.16079248006874
15 1 1.16914805968388
