model flag error
1 0 0.575090900512062
2 0 0.586744135741256
3 0 0.574373687758544
4 0 0.611282063508434
5 0 0.478309998136493
6 0 0.628086258663875
7 0 0.607628011329421
8 0 0.658957414832613
9 0 0.705843150108342
10 0 0.646255214183402
11 0 0.668038946733347
12 0 0.60060865278432
13 0 0.606670159488668
14 0 0.650347264461681
15 0 0.549563884278514
16 0 0.556833764994318
17 0 0.578188454463725
18 0 0.515173905445774
19 0 0.658442689214489
20 0 0.677215664476119
21 1 0.720929905747759
22 1 0.629528617870417
23 1 0.734796958398274
24 1 0.682796718019759
25 1 0.664692897170342
26 1 0.705253868986948
27 1 0.665182223141545
28 1 0.637206280617257
29 1 0.65274927967115
30 1 0.661246861427182
