model flag error
1 0 1.07331147801394
2 0 1.07261045644723
3 0 1.04566301388849
4 0 1.05139295960053
5 0 1.07427799024562
6 0 1.09555387882498
7 0 1.07940591927991
8 0 1.0669729245296
9 0 1.05949285458359
10 0 1.06799991780197
11 0 1.07084130236916
12 0 1.08167994292035
13 0 1.06203157226381
14 0 1.0738840140031
15 0 1.06696084175457
16 0 1.06589199815925
17 0 1.09375973828952
18 0 1.05859687968219
19 0 1.07257248384671
20 0 1.09378368980845
21 1 1.0443451919823
22 1 1.05516669169322
23 1 1.02797911262634
24 1 1.04318247582626
25 1 1.0529517491931
26 1 1.07732610438627
27 1 1.06716844606897
28 1 1.05239341910369
29 1 1.169410199525
30 1 1.14922446340264
