model flag error
1 1 2.38232574900238
2 1 2.28758090581312
3 1 2.38257078092678
4 1 2.38213866606672
5 1 2.38003107712577
6 1 2.33533684225893
7 1 2.42634159238651
8 1 2.41801246276466
9 1 2.34683351420933
10 1 2.37996292708938
11 1 2.43879604057218
12 1 2.3622295002693
13 1 2.34997946490733
14 1 2.35767499843938
15 1 2.42271364715879
16 1 2.63140474222656
17 1 2.35144050717541
18 1 2.33687002308747
19 1 2.39171130760779
20 1 2.45600748050136
21 0 2.89868311935684
22 0 2.87143106567464
23 0 2.84898652520402
24 0 2.89593747205541
25 0 2.90449765251453
26 0 2.91298767763592
27 0 2.82739582841768
28 0 2.93061049725578
29 0 2.897668651363
30 0 2.89534291443416
31 0 2.91960159619547
32 0 2.87647440355333
33 0 2.92419088886555
34 0 3.02610901336477
35 0 2.85904668802942
36 0 2.87460858245484
37 0 2.89376923027963
38 0 2.87942238897417
39 0 2.92403547057668
40 0 2.91136878260921
