model flag error
1 0 1.17362022448197
2 0 1.20041649075049
3 0 1.17310676863383
4 0 1.19830353127532
5 0 1.21676453625919
6 0 1.17433663652268
7 0 1.1887420376537
8 0 1.20320077815839
9 0 1.21996652619782
10 0 1.20957492449363
11 0 1.21068721004629
12 0 1.17559720996546
13 0 1.20919458170161
14 0 1.22436539993645
15 0 1.26310131269822
16 0 1.17114987887483
17 0 1.18803224775595
18 0 1.21182494467391
19 0 1.21233165941887
20 0 1.19851182793226
21 1 1.18267396419818
22 1 1.19714260171005
23 1 1.16897767393827
24 1 1.17524486213531
25 1 1.16767571300661
26 1 1.1636915652944
27 1 1.17713505150995
28 1 1.15429042486298
29 1 1.13896921562853
30 1 1.148064195075
31 1 1.20545114237437
32 1 1.17952654977204
33 1 1.17655171166003
34 1 1.22784376275637
35 1 1.14460046199172
36 1 1.1514825430697
37 1 1.16977604650122
38 1 1.13444802836258
39 1 1.14215056462876
40 1 1.14871567759759
