model flag error
1 0 0.829241923950786
2 0 0.858927530078578
3 0 0.778555221493679
4 0 0.801456676730284
5 0 0.891584118046207
6 0 0.814756282652479
7 0 0.812629507573548
8 0 0.814890751735912
9 0 0.846078219304457
10 0 0.832946201178182
11 0 0.801290667006813
12 0 0.81408338679421
13 0 0.837050115719056
14 0 0.874501556694286
15 0 0.844247109979552
16 0 0.813641010995425
17 0 0.860728775314548
18 0 0.771179921615985
19 0 0.815385464571393
20 0 0.831182806827909
21 1 0.859230620057576
22 1 0.861380845259076
23 1 0.900147370350898
24 1 0.897891364022986
25 1 0.879633149740006
26 1 0.953765972428314
27 1 0.870853679533388
28 1 0.878786451745899
29 1 0.987781725628632
30 1 0.886569127683893
31 1 0.84856557048012
32 1 0.86738717469917
33 1 0.85444145522919
34 1 0.924891184925424
35 1 0.854204639105536
36 1 0.891493013023313
37 1 0.869818259546216
38 1 0.879158466974281
39 1 0.857658951348819
40 1 0.905860267054442
