model flag error
1 1 0.975228352210449
2 1 0.981731823164048
3 1 0.978662769455608
4 1 0.978516624040921
5 1 0.976799415418341
6 1 0.977164778955061
7 1 0.977091706247717
8 1 0.978005115089514
9 1 0.978297405918889
10 1 0.976178297405919
11 1 0.976214833759591
12 1 0.977493606138108
13 1 0.976835951772013
14 1 0.979101205699671
15 1 0.976872488125685
16 1 0.978041651443186
17 1 0.978918523931312
18 1 0.981147241505298
19 1 0.977968578735842
20 1 0.980233832663501
21 0 0.972999634636463
22 0 0.972670807453416
23 0 0.972963098282791
24 0 0.972634271099744
25 0 0.973291925465839
26 0 0.973036170990135
27 0 0.972853489221776
28 0 0.972999634636463
29 0 0.975411033978809
30 0 0.974826452320059
31 0 0.971611253196931
32 0 0.974132261600292
33 0 0.973803434417245
34 0 0.970697844355133
35 0 0.97446108878334
36 0 0.972597734746073
37 0 0.973474607234198
38 0 0.974899525027402
39 0 0.973474607234198
40 0 0.973036170990135
