model flag error
1 0 0.914056925093064
2 0 0.911383086519664
3 0 0.906493781699734
4 0 0.916803686536647
5 0 0.91139003155492
6 0 0.908132810020051
7 0 0.915369536756369
8 0 0.911622690235982
9 0 0.913115872815932
10 0 0.910202430526215
11 0 0.916702983525441
12 0 0.909306520978245
13 0 0.90954959721219
14 0 0.911383086519664
15 0 0.91305684001626
16 0 0.906195145183744
17 0 0.904993654084528
18 0 0.909535707141679
19 0 0.9147861537949
20 0 0.912129677809639
21 1 0.920314401858344
22 1 0.915456349697064
23 1 0.909997551986175
24 1 0.912063699974711
25 1 0.919192778664567
26 1 0.91264708293618
27 1 0.915286196333302
28 1 0.910049639750592
29 1 0.910848318804984
30 1 0.912237325856101
31 1 0.91241095173749
32 1 0.91854341786817
33 1 0.915015339958334
34 1 0.912469984537163
35 1 0.919758799037897
36 1 0.917897529589401
37 1 0.928332445060915
38 1 0.921224201476825
39 1 0.92068248872689
40 1 0.921102663359853
