model flag error
1 0 1.70938647649777
2 0 1.65090898583362
3 0 1.65114102774897
4 0 1.68798170010707
5 0 1.70871809404265
6 0 1.69196170644
7 0 1.66382284234188
8 0 1.74013141530671
9 0 1.71541992116659
10 0 1.67864685665736
11 0 1.69491324043266
12 0 1.6859370789623
13 0 1.70847343028351
14 0 1.75149906133551
15 0 1.71950001674414
16 0 1.6771121549926
17 0 1.67418349956889
18 0 1.66651088865504
19 0 1.67433581182677
20 0 1.72315941711127
21 1 1.70469010203666
22 1 1.70224513591707
23 1 1.73926550902001
24 1 1.71032240772181
25 1 1.69058022290645
26 1 1.74212185956681
27 1 1.696172540517
28 1 1.71147613752495
29 1 1.73637308002507
30 1 1.71792228813701
31 1 1.66267566476918
32 1 1.67991852012314
33 1 1.66183859162274
34 1 1.73620825175948
35 1 1.6473953858934
36 1 1.72150549426371
37 1 1.69296923148339
38 1 1.70577316004434
39 1 1.67867680056546
40 1 1.72976644756664
