model flag error
1 1 0.968342914668809
2 1 0.970584124944333
3 1 0.967082233888826
4 1 0.96890321723769
5 1 0.971844805724316
6 1 0.968482990311029
7 1 0.968482990311029
8 1 0.967502460815487
9 1 0.966521931319945
10 1 0.967082233888826
11 1 0.963580342833319
12 1 0.969603595448792
13 1 0.967222309531047
14 1 0.973105486504299
15 1 0.96890321723769
16 1 0.966802082604386
17 1 0.969603595448792
18 1 0.961199056915575
19 1 0.967922687742148
20 1 0.966802082604386
21 0 0.975906999348704
22 0 0.975626848064264
23 0 0.977307755770907
24 0 0.975906999348704
25 0 0.977307755770907
26 0 0.976607377559806
27 0 0.978008133982008
28 0 0.976607377559806
29 0 0.97856843655089
30 0 0.974086015999841
