model flag error
1 0 0.155536546166996
2 0 0.176517559486835
3 0 0.166352623033651
4 0 0.156529960624415
5 0 0.165904464838749
6 0 0.161746681195549
7 0 0.175595337477416
8 0 0.165011956220627
9 0 0.168609554696935
10 0 0.155193391546008
11 0 0.164161526240763
12 0 0.167486356012788
13 0 0.151315764816671
14 0 0.169554314177767
15 0 0.166537136007897
16 0 0.157756887904485
17 0 0.152835845537426
18 0 0.147515509474857
19 0 0.174053282322332
20 0 0.162078208073997
21 1 0.134774774181171
22 1 0.136762937510868
23 1 0.146999093695441
24 1 0.146584902355832
25 1 0.129048949158269
26 1 0.128934980317076
27 1 0.143676552824569
28 1 0.146963117180234
29 1 0.145778074318633
30 1 0.140164576349644
31 1 0.153102767526935
32 1 0.136923250326238
33 1 0.137685518209109
34 1 0.139433887724193
35 1 0.146680340119339
36 1 0.143565663531292
37 1 0.140853867472112
38 1 0.133887969005924
39 1 0.155878790243929
40 1 0.136668405034199
