model flag error
1 1 2.18489527943402
2 1 2.14099201450004
3 1 2.17914711624269
4 1 2.11005229268329
5 1 2.19880707000946
6 1 2.17471566386082
7 1 2.17724106234776
8 1 2.12837514313486
9 1 2.15718600913318
10 1 2.26281439312799
11 1 2.29197718238361
12 1 2.18833121608128
13 1 2.15174489596606
14 1 2.13650344171677
15 1 2.25608557267344
16 1 2.23542845196463
17 1 2.18253941913519
18 1 2.15915305337665
19 1 2.17036352852505
20 1 2.20184281715501
21 0 2.58225515708345
22 0 2.57866585359782
23 0 2.52877788029557
24 0 2.58920366689108
25 0 2.54614614360131
26 0 2.57569649635995
27 0 2.53388836157266
28 0 2.56045487516178
29 0 2.5148588309305
30 0 2.55544064418817
31 0 2.60830198471062
32 0 2.55440326653319
33 0 2.55521271948242
34 0 2.63644389911344
35 0 2.50767526961601
36 0 2.60097460969291
37 0 2.58992351904037
38 0 2.52478627594644
39 0 2.58926018989708
40 0 2.56349605899013
