model flag error
1 0 0.982091503117204
2 0 0.984360392004596
3 0 0.98152869388285
4 0 0.984960763570601
5 0 0.98633479955255
6 0 0.985043267901041
7 0 0.986390627416944
8 0 0.983512361971374
9 0 0.983389754396923
10 0 0.986868641020069
11 0 0.984652542351908
12 0 0.982784448876595
13 0 0.981868111822666
14 0 0.983407524305079
15 0 0.985118825721499
16 0 0.98342036146786
17 0 0.982221133541929
18 0 0.983117636651815
19 0 0.984015781748713
20 0 0.986351226556622
21 1 0.988559912502038
22 1 0.987498578648906
23 1 0.985256057418188
24 1 0.985952135558504
25 1 0.989006144286701
26 1 0.987030814809372
27 1 0.988233839053776
28 1 0.986052366689503
29 1 0.988060027291339
30 1 0.986217179826385
31 1 0.984392761013725
32 1 0.987809794448647
33 1 0.985985440369674
34 1 0.986920318491807
35 1 0.988668956859672
36 1 0.986311203836361
37 1 0.989758771113394
38 1 0.98860779062059
39 1 0.987784547491227
40 1 0.988457678338434
