model flag error
1 1 0.97327418224499
2 1 0.974235659878345
3 1 0.971046175058159
4 1 0.971211392740935
5 1 0.971440584367143
6 1 0.973670791793226
7 1 0.970627068449717
8 1 0.970558086568792
9 1 0.973686578438243
10 1 0.973674887117048
11 1 0.972124367717599
12 1 0.973409857912246
13 1 0.973191790824365
14 1 0.972622692403281
15 1 0.972917328980554
16 1 0.958506620485941
17 1 0.971402063051368
18 1 0.973183384104107
19 1 0.971595768542499
20 1 0.968501364193524
21 0 0.95130485329057
22 0 0.953868859971582
23 0 0.953643083121317
24 0 0.952232086318986
25 0 0.950533005428818
26 0 0.950360345217036
27 0 0.955395648993483
28 0 0.948662099304334
29 0 0.950330302026515
30 0 0.951244251978474
31 0 0.949526573556656
32 0 0.952300265809071
33 0 0.949356695402293
34 0 0.944582037626191
35 0 0.952846448907665
36 0 0.954163600624609
37 0 0.95227299730087
38 0 0.952060525086578
39 0 0.949758426080943
40 0 0.950792198333665
