model flag error
1 1 1.96153805681982
2 1 1.82827546879418
3 1 1.73573153961224
4 1 1.81248162322362
5 1 1.86547236645372
6 1 1.86807185579695
7 1 1.85208873705162
8 1 1.92633291867985
9 1 1.86767742574092
10 1 1.85797845190412
11 1 1.85968887064504
12 1 1.84196239263385
13 1 1.84398385693394
14 1 1.77358944850869
15 1 1.81241791690239
16 1 1.85530557966038
17 1 1.74193170736239
18 1 1.81362324600055
19 1 1.855569690073
20 1 1.7943105036437
21 0 1.84935983183498
22 0 1.88435707390775
23 0 1.89074002255383
24 0 1.92822303655821
25 0 1.93445194817285
26 0 1.93250525807782
27 0 1.90019971059494
28 0 1.97972353830903
29 0 1.89011372988527
30 0 1.95824045378391
31 0 1.9665325101289
32 0 1.82826300471719
33 0 1.87937379242113
34 0 1.99705145104287
35 0 1.87703672812783
36 0 1.91097676521575
37 0 1.91127895216133
38 0 1.86072748648478
39 0 1.87055077588788
40 0 1.94403089697713
