model flag error
1 0 0.857024889035041
2 0 0.864539864060997
3 0 0.862994171981746
4 0 0.864788539806523
5 0 0.863698930769749
6 0 0.861436749777419
7 0 0.860637297945561
8 0 0.864634557104852
9 0 0.860820818970734
10 0 0.856983407575652
11 0 0.861620270802592
12 0 0.857711839624618
13 0 0.859287070027371
14 0 0.861987525863751
15 0 0.861217612355394
16 0 0.859115279127273
17 0 0.86123542055382
18 0 0.857492702202593
19 0 0.863793623813604
20 0 0.861223477417931
21 1 0.870532820268665
22 1 0.871089461417534
23 1 0.873618126353816
24 1 0.8680929833137
25 1 0.867731806325892
26 1 0.864184552135726
27 1 0.8639358763902
28 1 0.865226814650574
29 1 0.860228774435825
30 1 0.868554931418714
