model flag error
1 1 0.873284747815441
2 1 0.729334775297908
3 1 0.802644921722004
4 1 0.993945899462121
5 1 0.924734330537354
6 1 0.932265040800653
7 1 0.960006646412985
8 1 0.907573152309436
9 1 0.910646184918579
10 1 0.813104703873273
11 1 0.888572923178429
12 1 0.907766545333949
13 1 0.89375436963381
14 1 0.741782486534216
15 1 0.905631890787928
16 1 1.03384400829892
17 1 0.906579273488722
18 1 0.883066412959337
19 1 0.851717463788365
20 1 0.831604791988559
21 0 1.04272054667338
22 0 1.04152047053414
23 0 0.996259304132778
24 0 1.03216144691568
25 0 1.04577810690179
26 0 1.01564570563709
27 0 0.972037050556893
28 0 0.973456610642628
29 0 0.998613778469017
30 0 1.01905164076323
31 0 0.955870530863074
32 0 0.956524157469981
33 0 1.01153569940221
34 0 0.904459244266673
35 0 0.92581096874157
36 0 1.02839127979804
37 0 1.03922216438888
38 0 1.00513677706958
39 0 0.965748897391884
40 0 1.02573285152521
