model flag error
1 0 0.987998583227001
2 0 0.990788205612084
3 0 0.991224746449656
4 0 0.99052189957387
5 0 0.992279137196327
6 0 0.991189076545373
7 0 0.988808592891974
8 0 0.989171023151606
9 0 0.989533453411238
10 0 0.989975480980209
11 0 0.987336906383166
12 0 0.989311023679825
13 0 0.991576242147345
14 0 0.989299982186471
15 0 0.992364232432003
16 0 0.990708606071256
17 0 0.990620744190133
18 0 0.98884974753741
19 0 0.991279708298555
20 0 0.992512499763493
21 1 0.990741554276677
22 1 0.991762948644731
23 1 0.989305532297178
24 1 0.991565259412204
25 1 0.990368141281905
26 1 0.991661335453084
27 1 0.990804679760027
28 1 0.987342328257695
29 1 0.989445591530115
30 1 0.990401089487326
31 1 0.989786056319466
32 1 0.99081843342266
33 1 0.991458154295116
34 1 0.99236699907745
35 1 0.992089663299613
36 1 0.991178093780078
37 1 0.990793696994732
38 1 0.989434608794974
39 1 0.992051223621078
40 1 0.989959006832266
