model flag error
1 0 0.833411405230145
2 0 0.849351719027171
3 0 0.817808900608457
4 0 0.831623449950707
5 0 0.823396143675834
6 0 0.854453292027722
7 0 0.838635478402762
8 0 0.839939785287317
9 0 0.817157038639279
10 0 0.836042427614275
11 0 0.843053126802589
12 0 0.838945137334834
13 0 0.848072732410776
14 0 0.843336613336833
15 0 0.833622992504865
16 0 0.827935989623849
17 0 0.841916830740933
18 0 0.821568563639226
19 0 0.848120253819253
20 0 0.848335614960575
21 1 0.813988688967819
22 1 0.808699039478177
23 1 0.798650525938357
24 1 0.826423369108796
25 1 0.818207729511461
26 1 0.828391409804061
27 1 0.821352763951022
28 1 0.814061234956747
29 1 0.855769035936871
30 1 0.835618998200024
