model flag error
1 1 2.29277867350339
2 1 2.21438748724226
3 1 2.19271747708847
4 1 2.18818451775222
5 1 2.26464100369223
6 1 2.2246778463112
7 1 2.23961147208542
8 1 2.22200909971944
9 1 2.24075319813841
10 1 2.31389038655817
11 1 2.29069517176396
12 1 2.2320771905684
13 1 2.22088547958161
14 1 2.18821019130976
15 1 2.25753242436322
16 1 2.24177963600409
17 1 2.21086561639278
18 1 2.20740315074254
19 1 2.22677540012343
20 1 2.20332667862236
21 0 2.49447217772563
22 0 2.51590350958741
23 0 2.49909760525296
24 0 2.55522504388614
25 0 2.53200777171704
26 0 2.53995606857613
27 0 2.50191548700405
28 0 2.56633717324093
29 0 2.47951929663623
30 0 2.5174961696852
31 0 2.56865877537623
32 0 2.48267067768424
33 0 2.50642598977398
34 0 2.67623486122889
35 0 2.48153271562689
36 0 2.53378825278816
37 0 2.52770563423115
38 0 2.48351930697113
39 0 2.52143216999277
40 0 2.50459807815037
