model flag error
1 0 0.467796747110995
2 0 0
3 0 0.466311697489569
4 0 0.466011988071241
5 0 0.45546979834593
6 0 0
7 0 0.477487301290314
8 0 0.491056734138196
9 0 0.465459819583116
10 0 0.456747679244141
11 0 0.46837899823844
12 0 0.445009411581488
13 0 0.468641385241407
14 0 0.455763772126333
15 0 0.465512873194247
16 0 0.469363837087578
17 0 0.462478170191958
18 0 0.465453819218108
19 0 0.456310937115403
20 0 0.463016278581393
21 1 0
22 1 0.471380231422462
23 1 0.460680349799431
24 1 0.466823875314055
25 1 0.467542776734978
26 1 0.454894132689305
27 1 0.457811694554643
28 1 0.449793904984162
29 1 0.439844045376183
30 1 0
31 1 0
32 1 0.46204851756446
33 1 0
34 1 0.473046447082024
35 1 0.449649103787777
36 1 0.467593135464583
37 1 0.466273101489153
38 1 0.472849241273882
39 1 0.451367318506098
40 1 0.484774389482677
