model flag error
1 0 0.988921621458049
2 0 0.988660386338395
3 0 0.987689797393834
4 0 0.989291369627406
5 0 0.988600101310783
6 0 0.989192904082306
7 0 0.988447379240831
8 0 0.988686509850361
9 0 0.989072334027081
10 0 0.988680481347599
11 0 0.988652348334714
12 0 0.988312742679163
13 0 0.988847269923994
14 0 0.988823155912949
15 0 0.988415227226105
16 0 0.988768899388098
17 0 0.988314752180084
18 0 0.987605398355177
19 0 0.988109783086201
20 0 0.988807079905586
21 1 0.989343605936829
22 1 0.989833934875918
23 1 0.9898419728796
24 1 0.989432034691835
25 1 0.989544566743378
26 1 0.988943725968174
27 1 0.989854029885123
28 1 0.989801782861192
29 1 0.988672443343918
30 1 0.989446101198278
31 1 0.98863627232735
32 1 0.98897386848198
33 1 0.990125312509379
34 1 0.989347635653178
35 1 0.989787716354749
36 1 0.989590785264548
37 1 0.988451398242672
38 1 0.98887540293688
39 1 0.988889469443323
40 1 0.988580006301579
