model flag error
1 0 0.537090917398695
2 0 0.543048321646187
3 0 0.528020104283539
4 0 0.530892636186813
5 0 0.535728376130509
6 0 0.55926333058442
7 0 0.528937335841346
8 0 0.531109557178952
9 0 0.559228339377884
10 0 0.539902360488899
11 0 0.519937528527219
12 0 0.53794109513476
13 0 0.526674275690888
14 0 0.549064959979129
15 0 0.532013981578036
16 0 0.550083693932629
17 0 0.548141590355687
18 0 0.523730762930642
19 0 0.535738488660311
20 0 0.540704323352385
21 1 0.514045786814503
22 1 0.501001054361785
23 1 0.50657139227488
24 1 0.498186842265202
25 1 0.492572282893507
26 1 0.483003021568341
27 1 0.493652116439912
28 1 0.482467501785782
29 1 0.48389678037574
30 1 0.487293762155058
