model flag error
1 0 0.961731275626862
2 0 0.959304655069883
3 0 0.959505939255753
4 0 0.957869726471589
5 0 0.955554273566913
6 0 0.963046829253907
7 0 0.960110793020853
8 0 0.962383750221848
9 0 0.961744681723254
10 0 0.961213656935987
11 0 0.957286801639826
12 0 0.960326482665973
13 0 0.96115543412854
14 0 0.962759510704949
15 0 0.957703380767671
16 0 0.966984087638863
17 0 0.960925134601501
18 0 0.958733610267328
19 0 0.963445398944459
20 0 0.959371678788186
21 1 0.962149455088012
22 1 0.960377706244147
23 1 0.965468250418562
24 1 0.960509356562625
25 1 0.963805148101103
26 1 0.962361339406809
27 1 0.963270122788015
28 1 0.961644640293327
29 1 0.960727850941454
30 1 0.960691637482245
31 1 0.964954030668184
32 1 0.958872870008696
33 1 0.961963774613017
34 1 0.965861618257277
