model flag error
1 0 1.58547902845138
2 0 1.57972022600056
3 0 1.59175599228586
4 0 1.4736399155628
5 0 1.58346607730152
6 0 1.68792395312675
7 0 1.63712577798902
8 0 1.54821969338888
9 0 1.51809459900228
10 0 1.74404998632035
11 0 1.80786810297505
12 0 1.64658772066831
13 0 1.50818049530986
14 0 1.65467207618177
15 0 1.57564955463621
16 0 1.71631307196568
17 0 1.65235649344366
18 0 1.56381912440789
19 0 1.62526593365582
20 0 1.67059821931506
21 1 1.18151445193222
22 1 1.19103928611451
23 1 1.14170934711779
24 1 1.17538234142519
25 1 1.13304573064124
26 1 1.17746411186694
27 1 1.15479799678452
28 1 1.18880051551357
29 1 1.12772820272836
30 1 1.13499933698478
31 1 1.2212687965835
32 1 1.15165130960754
33 1 1.15786316429615
34 1 1.27818176792844
35 1 1.0622181181659
36 1 1.19934769058942
37 1 1.18303821623169
38 1 1.12118421325727
39 1 1.21266224371574
40 1 1.15904787093966
