model flag error
1 0 1.08177402229701
2 0 1.09569359304642
3 0 1.08879306759668
4 0 1.08624293476139
5 0 1.12889661783924
6 0 1.09091724834484
7 0 1.08972605549125
8 0 1.05778745191727
9 0 1.08630460445747
10 0 1.07167362085507
11 0 1.11898123324758
12 0 1.10531365584298
13 0 1.09765248264999
14 0 1.1132865241098
15 0 1.07772811326595
16 0 1.08231233147032
17 0 1.09517980067575
18 0 1.06871361738688
19 0 1.11182971026551
20 0 1.15395207610317
21 1 1.06921257163974
22 1 1.02676684082834
23 1 1.02708274904233
24 1 1.03804972731275
25 1 1.07108827603939
26 1 0.985949551678766
27 1 1.01120624358188
28 1 1.06405473931044
29 1 1.00646422642276
30 1 1.02260519446646
31 1 1.02699894249424
32 1 1.05796596880976
33 1 0.996493551352919
34 1 1.04013653861467
