model flag error
1 0 0.990181755367247
2 0 0.991420140034048
3 0 0.989884339212544
4 0 0.991742604721425
5 0 0.992470955559215
6 0 0.991776908284818
7 0 0.992502778172702
8 0 0.990949834292626
9 0 0.990892455739486
10 0 0.992776320418936
11 0 0.991554589286639
12 0 0.990555459670869
13 0 0.990082336362678
14 0 0.990894341268743
15 0 0.991823695902001
16 0 0.990911967331009
17 0 0.990255480293198
18 0 0.990737326298426
19 0 0.991229110416772
20 0 0.992488559837697
21 1 0.993695196878392
22 1 0.993114931205823
23 1 0.991906988603709
24 1 0.992280559464326
25 1 0.993938756851023
26 1 0.99286550000691
27 1 0.993516784188193
28 1 0.992318974962594
29 1 0.993421203181813
30 1 0.992427897007727
31 1 0.991433192965471
32 1 0.99329646733569
33 1 0.992294814754341
34 1 0.992801277457667
35 1 0.993751467511286
36 1 0.992466215197036
37 1 0.994343099908667
38 1 0.993719284851135
39 1 0.993259917402301
40 1 0.993635357416809
