model flag error
1 0 0.990537907408723
2 0 0.989949854928853
3 0 0.989721982435613
4 0 0.990265658009673
5 0 0.989627954981286
6 0 0.990471378202711
7 0 0.990083538113623
8 0 0.990149020379487
9 0 0.99171527267571
10 0 0.990206608430868
11 0 0.990325164364062
12 0 0.989452158200654
13 0 0.990471608974748
14 0 0.990175811100431
15 0 0.991031290098657
16 0 0.989601809575383
17 0 0.989580666692162
18 0 0.991356888705724
19 0 0.988020109777797
20 0 0.989129563530035
21 1 0.990975725350128
22 1 0.990726718213418
23 1 0.991019251542361
24 1 0.991177105410131
25 1 0.990227659557537
26 1 0.992233250418954
27 1 0.991343508966376
28 1 0.990824401884985
29 1 0.991557605054015
30 1 0.991666105326354
31 1 0.99125977815152
32 1 0.990211054019988
33 1 0.991819782746873
34 1 0.991463085886511
