model flag error
1 0 0.98404621820341
2 0 0.984071054338586
3 0 0.983851271464989
4 0 0.985346822136397
5 0 0.985430449842186
6 0 0.986992084121062
7 0 0.983873127385788
8 0 0.986037782775457
9 0 0.985636611276113
10 0 0.985466552242801
11 0 0.986539962818899
12 0 0.983042404585265
13 0 0.983346855352884
14 0 0.985199266270485
15 0 0.985667766876996
16 0 0.983585603099641
17 0 0.984897874933315
18 0 0.985780375961244
19 0 0.985409718157833
20 0 0.986055548116927
21 1 0.986470883971395
22 1 0.986066407948536
23 1 0.986584075492771
24 1 0.986559497404675
25 1 0.987060985765039
26 1 0.986561085017126
27 1 0.985851109212042
28 1 0.986362904146269
29 1 0.986787995233741
30 1 0.985873478017301
31 1 0.986018128608109
32 1 0.987354701263809
33 1 0.985930034850296
34 1 0.986025416325378
35 1 0.987286971513463
36 1 0.985555109890312
37 1 0.986842705078049
38 1 0.987441604594689
39 1 0.987776804850229
40 1 0.986348353264754
