model flag error
1 0 0.833173193020721
2 0 0.824295785456981
3 0 0.827992292100967
4 0 0.826809015288589
5 0 0.826283224822663
6 0 0.818641018335865
7 0 0.825352690849668
8 0 0.826182482650965
9 0 0.819372096718268
10 0 0.8214815123238
11 0 0.8231154666784
12 0 0.822387600262319
13 0 0.823165541960869
14 0 0.820051033459996
15 0 0.81939451399994
16 0 0.820701795804972
17 0 0.818993911740186
18 0 0.826986053597509
19 0 0.826108786008833
20 0 0.821706851094911
21 1 0.834678926973535
22 1 0.835406793389616
23 1 0.828901285484429
24 1 0.829324611547233
25 1 0.837416903969494
26 1 0.823566735827382
27 1 0.827262059257848
28 1 0.831688049490642
29 1 0.824372673200963
30 1 0.831158275424951
31 1 0.818365604282285
32 1 0.835657761408721
33 1 0.829198831734301
34 1 0.818841319465742
35 1 0.8437512370445
36 1 0.816379939736881
37 1 0.844328877613174
38 1 0.845639867617397
39 1 0.83425032903875
40 1 0.83598384235153
