model flag error
1 0 0.69211251223373
2 0 0.692774945178873
3 0 0.718047396435725
4 0 0.806977612471085
5 0 0.86280812651498
6 0 0.777685351034467
7 0 0.779548424554914
8 0 0.814051029036226
9 0 0.67836770007556
10 0 0.807159209403469
11 0 0.750170058624381
12 0 0.604111350000214
13 0 0.783260765570477
14 0 0.722451831937519
15 0 0.797742918834657
16 0 0.821512509656665
17 0 0.724485577007493
18 0 0.807701640295434
19 0 0.761046209360861
20 0 0.766002052969877
21 1 0.70575056283616
22 1 0.739117265222368
23 1 0.748716903873084
24 1 0.737223835368463
25 1 0.847973306657894
26 1 0.831605235881275
27 1 0.755765576180652
28 1 0.761110958269879
29 1 0.75292136283316
30 1 0.772303304458312
31 1 0.800856786260793
32 1 0.721571883806728
33 1 0.793348125152886
34 1 0.854346902504086
35 1 0.801597831361758
36 1 0.749361549256572
37 1 0.735288916004813
38 1 0.782027376424123
39 1 0.802754970528108
40 1 0.842977042358149
