model flag error
1 1 0.96345456271205
2 1 0.966554288195545
3 1 0.965339810982903
4 1 0.964437794896593
5 1 0.965413325084586
6 1 0.964718132929339
7 1 0.96403526152639
8 1 0.965561063908386
9 1 0.963964151804855
10 1 0.963667085824233
11 1 0.965170472638157
12 1 0.964890553158119
13 1 0.964521069839196
14 1 0.964496984091562
15 1 0.964983182599835
16 1 0.9652358344308
17 1 0.966026293026374
18 1 0.962777512254924
19 1 0.965209464693175
20 1 0.9653820749265
21 0 0.962751643584305
22 0 0.96550307350095
23 0 0.967278405202477
24 0 0.964904683300978
25 0 0.962882800896372
26 0 0.965218567024945
27 0 0.963058349997911
28 0 0.963048509356225
29 0 0.963620605549036
30 0 0.959815998729538
