model flag error
1 0 0.950055711198915
2 0 0.959937963495441
3 0 0.936143924188426
4 0 0.898294591786789
5 0 0.908705898987451
6 0 0.84553331454908
7 0 0.960844832234444
8 0 0.890296026251068
9 0 0.901988516393309
10 0 0.908001775100349
11 0 0.86424920123279
12 0 0.997327960299053
13 0 0.964265462246708
14 0 0.913873306380496
15 0 0.910621937760113
16 0 0.956277177597659
17 0 0.93133660604132
18 0 0.914539054188476
19 0 0.914539980852782
20 0 0.885872907923784
21 1 0.881071352348931
22 1 0.886933624729938
23 1 0.851359542674919
24 1 0.888800295385223
25 1 0.861191486118517
26 1 0.878310583546886
27 1 0.909310351338329
28 1 0.878361245887052
29 1 0.863014422548915
30 1 0.891030892949731
31 1 0.880402416525027
32 1 0.855030010047562
33 1 0.898121044285131
34 1 0.88822533311465
35 1 0.861640542880385
36 1 0.907517031525639
37 1 0.863361065843518
38 1 0.845392839452288
39 1 0.818145847191728
40 1 0.869222168532734
