model flag error
1 0 0.77452463283937
2 0 0.752605451242634
3 0 0.772394347834629
4 0 0.758292845508549
5 0 0.768107900485872
6 0 0.779655733574056
7 0 0.766647364432771
8 0 0.743534307796153
9 0 0.684256354203899
10 0 0.758594390545776
11 0 0.723979828106555
12 0 0.770280113355665
13 0 0.739872024748355
14 0 0.798521380536587
15 0 0.688519263204993
16 0 0.759150276769554
17 0 0.771698107727373
18 0 0.727381958896929
19 0 1.01378727500183
20 0 0.796324033733533
21 1 0.72107745090291
22 1 0.725588356939692
23 1 0.691420875051818
24 1 0.673178560988597
25 1 0.746640968896954
26 1 0.625464157743871
27 1 0.726343936726468
28 1 0.727279920364963
29 1 0.678426491866119
30 1 0.692507930026977
31 1 0.685587653063537
32 1 0.721119710477708
33 1 0.667138730086012
34 1 0.690975638706638
