model flag error
1 0 1.42948445741486
2 0 1.46355798410494
3 0 1.459685185755
4 0 1.41314607560445
5 0 1.46981116279417
6 0 1.43523964179028
7 0 1.4353525737199
8 0 1.42970128332912
9 0 1.35911784730521
10 0 1.42955257313017
11 0 1.47835185093973
12 0 1.48471716614097
13 0 1.42375874470509
14 0 1.46089538114961
15 0 1.38832396397507
16 0 1.48287922661188
17 0 1.47833230456024
18 0 1.38060214423225
19 0 1.54211171501431
20 0 1.57473587831153
21 1 1.42394656133603
22 1 1.39008893067537
23 1 1.37624563370282
24 1 1.36094195222251
25 1 1.46497825740248
26 1 1.26319652495259
27 1 1.35247078126695
28 1 1.40879345907399
29 1 1.32335146616067
30 1 1.32711233675928
31 1 1.35138712244418
32 1 1.40721096581888
33 1 1.31006188549623
34 1 1.35645999059516
