model flag error
1 1 0.759289214987192
2 1 0.746425723563773
3 1 0.729621128992592
4 1 0.750829517357574
5 1 0.767264997184977
6 1 0.793012752997359
7 1 0.779682854031918
8 1 0.720655751983569
9 1 0.703583650792894
10 1 0.75433971111045
11 1 0.772852835208622
12 1 0.734166413708529
13 1 0.78249787619681
14 1 0.693229050801478
15 1 0.744815447128699
16 1 0.748277249252819
17 1 0.787032330664914
18 1 0.653356195388345
19 1 0.768483828741635
20 1 0.728399860972886
21 0 0.397309866129403
22 0 0.463934420673482
23 0 0.448936053873238
24 0 0.436127694857139
25 0 0.362383216256363
26 0 0.500908521034138
27 0 0.456723462864793
28 0 0.434073236657855
29 0 0.493523173677799
30 0 0.409357436272749
