model flag error
1 0 0.915476870359794
2 0 0.922710831905578
3 0 0.919942888508896
4 0 0.923853036360175
5 0 0.924614505996573
6 0 0.91738054445079
7 0 0.918903483723587
8 0 0.919284218541786
9 0 0.92194936226918
10 0 0.924995240814773
11 0 0.916238339996193
12 0 0.915476870359794
13 0 0.923091566723777
14 0 0.914715400723396
15 0 0.925756710451171
16 0 0.924233771178374
17 0 0.915476870359794
18 0 0.920807157814582
19 0 0.92156862745098
20 0 0.933752141633353
21 1 0.924233771178374
22 1 0.921187892632781
23 1 0.920426422996383
24 1 0.927279649723967
25 1 0.924233771178374
26 1 0.922330097087379
27 1 0.923853036360175
28 1 0.917761279268989
29 1 0.91738054445079
30 1 0.922710831905578
31 1 0.915476870359794
32 1 0.925375975632972
33 1 0.920807157814582
34 1 0.926518180087569
35 1 0.926898914905768
36 1 0.91738054445079
37 1 0.926518180087569
38 1 0.923472301541976
39 1 0.921187892632781
40 1 0.918903483723587
