model flag error
1 1 0.998286938953128
2 1 0.998407492762974
3 1 0.998437439130265
4 1 0.998418979270935
5 1 0.998316745666856
6 1 0.998380517921807
7 1 0.998313817714926
8 1 0.998358142290574
9 1 0.998361090960966
10 1 0.998229640581426
11 1 0.998269410619629
12 1 0.998375423521316
13 1 0.9983625394129
14 1 0.998410573525436
15 1 0.998300732169433
16 1 0.998340586009171
17 1 0.998419085646073
18 1 0.998411267997503
19 1 0.998388919484352
20 1 0.998412262244991
21 0 0.997837130333173
22 0 0.997791529179063
23 0 0.99781767401885
24 0 0.997703961936184
25 0 0.997779942037479
26 0 0.997763307938714
27 0 0.997799417315042
28 0 0.997658062126635
29 0 0.997849748846097
30 0 0.997804435604574
31 0 0.997661971861437
32 0 0.99783600452204
33 0 0.997806004112968
34 0 0.997503163633803
35 0 0.997868195487759
36 0 0.997741974521054
37 0 0.997771644914826
38 0 0.997854544146894
39 0 0.997771559235198
40 0 0.99782516666674
