model flag error
1 1 0.838701231838768
2 1 0.840175953079179
3 1 0.840892431553327
4 1 0.842989922746907
5 1 0.840895407751573
6 1 0.83623604449572
7 1 0.844200053527377
8 1 0.840655601508622
9 1 0.843913699644868
10 1 0.845591893667895
11 1 0.83980099617649
12 1 0.844814495092289
13 1 0.838831295834377
14 1 0.835554394513472
15 1 0.840743651323109
16 1 0.841625646179744
17 1 0.839050971442657
18 1 0.83086752986214
19 1 0.842899036447424
20 1 0.834446102974997
21 0 0.821459430020005
22 0 0.832783452307218
23 0 0.828581153898549
24 0 0.818115201186705
25 0 0.816832074583032
26 0 0.810986306669205
27 0 0.81749876345072
28 0 0.819795759176027
29 0 0.821909201524812
30 0 0.831273565144533
