model flag error
1 1 0.893940660733732
2 1 0.883839636318662
3 1 0.896377740169549
4 1 0.900674677010446
5 1 0.897307668872089
6 1 0.887206644457019
7 1 0.890573652595375
8 1 0.887206644457019
9 1 0.886268216784178
10 1 0.907408693287159
11 1 0.900674677010446
12 1 0.873738611903591
13 1 0.907408693287159
14 1 0.910775701425516
15 1 0.893940660733732
16 1 0.897307668872089
17 1 0.880472628180305
18 1 0.883839636318662
19 1 0.887206644457019
20 1 0.863637587488521
21 0 0.887206644457019
22 0 0.877105620041948
23 0 0.887206644457019
24 0 0.883839636318662
25 0 0.893940660733732
26 0 0.873738611903591
27 0 0.897307668872089
28 0 0.893940660733732
29 0 0.887206644457019
30 0 0.873738611903591
