model flag error
1 0 0.995717872935075
2 0 0.99510945861783
3 0 0.995341499545809
4 0 0.994291254201282
5 0 0.994792421917941
6 0 0.995692972285467
7 0 0.995294560408096
8 0 0.995816173329105
9 0 0.995481044528844
10 0 0.995720444276273
11 0 0.995495026897187
12 0 0.995172626953352
13 0 0.995741135323325
14 0 0.995115557020594
15 0 0.995469115081923
16 0 0.99598032332608
17 0 0.995689498967697
18 0 0.995463208038041
19 0 0.988754493530525
20 0 0.995182068192282
21 1 0.99491365444592
22 1 0.994840221458341
23 1 0.994715618545423
24 1 0.994933633689422
25 1 0.994834846752492
26 1 0.995596426865237
27 1 0.995646827494302
28 1 0.994954222696688
29 1 0.995198738134748
30 1 0.994678982693902
31 1 0.995640439252634
32 1 0.993837115326852
33 1 0.995277319664616
34 1 0.995323128979057
