model flag error
1 0 0.922075468007368
2 0 0.918966256734846
3 0 0.91488541693966
4 0 0.919549233848444
5 0 0.918383279621248
6 0 0.92071518807564
7 0 0.91780030250765
8 0 0.920909513780172
9 0 0.920520862371107
10 0 0.918771931030313
11 0 0.920326536666574
12 0 0.917994628212183
13 0 0.920132210962042
14 0 0.920132210962042
15 0 0.916634348280454
16 0 0.920132210962042
17 0 0.917217325394052
18 0 0.916440022575922
19 0 0.916634348280454
20 0 0.919743559552976
21 1 0.921245741464379
22 1 0.923435747939097
23 1 0.923241422234564
24 1 0.921881142302836
25 1 0.922075468007368
26 1 0.920326536666574
27 1 0.921686816598303
28 1 0.924213050757227
29 1 0.919743559552976
30 1 0.920520862371107
31 1 0.91780030250765
32 1 0.919937885257509
33 1 0.923241422234564
34 1 0.922075468007368
35 1 0.922269793711901
36 1 0.922658445120966
37 1 0.916051371166856
38 1 0.917411651098585
39 1 0.918966256734846
40 1 0.91780030250765
