model flag error
1 0 2.43660925746178
2 0 2.40400980466712
3 0 2.41984598954887
4 0 2.43186025862424
5 0 2.39284455018154
6 0 2.43591169805628
7 0 2.42014568357748
8 0 2.48619455204767
9 0 2.44742237774514
10 0 2.40488835198777
11 0 2.42410187071801
12 0 2.42982176672283
13 0 2.44479031617375
14 0 2.46302061982648
15 0 2.45124461242655
16 0 2.41277486151809
17 0 2.39266470005649
18 0 2.46311490736662
19 0 2.40839101264816
20 0 2.48043263796468
21 1 2.44986603845068
22 1 2.45347357605152
23 1 2.43878617053004
24 1 2.40639694659581
25 1 2.39273749673375
26 1 2.44506362256972
27 1 2.41908493016102
28 1 2.431293160366
29 1 2.40729917044508
30 1 2.36549850677197
31 1 2.44092341707777
32 1 2.43724252933421
33 1 2.37058991402311
34 1 2.39393328845942
35 1 2.33552689867319
36 1 2.37844443015683
37 1 2.37164728274735
38 1 2.40508004084093
39 1 2.39325959113786
40 1 2.42598830107881
