model flag error
1 0 0.949152168981453
2 0 0.946148846955147
3 0 0.956979446754457
4 0 0.955057801048719
5 0 0.955647916133357
6 0 0.953706982630603
7 0 0.949287655617266
8 0 0.940757790913899
9 0 0.954000336137562
10 0 0.955666161457691
11 1 0.958857908380024
12 1 0.963519796687365
13 1 0.955469119417486
14 1 0.958794143042673
15 1 0.959462228441181
