model flag error
1 0 0
2 0 0
3 0 0.724490191765953
4 0 0.790433709852684
5 0 0.799814300508903
6 0 0
7 0 0.880568037846972
8 0 0.851677770298353
9 0 0.790149687597507
10 0 0.802925899798685
11 0 0
12 0 0.74772582497116
13 0 0.764981451971225
14 0 0.773063408280999
15 0 0.805928321367343
16 0 0.841682486411395
17 0 0
18 0 0.821675775816682
19 0 0.821571588758655
20 0 0.813409262091359
21 1 0.576648527900126
22 1 0.605945474841058
23 1 0.594137747571392
24 1 0.594414731000141
25 1 0.641623488269873
26 1 0.645087763462973
27 1 0.563949117106408
28 1 0
29 1 0.614744284341192
30 1 0.667431912382391
31 1 0.610764549920558
32 1 0.562049210585049
33 1 0.612441914762216
34 1 0.579594264720876
35 1 0.619521987995841
36 1 0.597678790342792
37 1 0.599701038351082
38 1 0.611680811310219
39 1 0.565850431674319
40 1 0.680669591074148
