model flag error
1 0 3.85014906664417
2 0 3.87843617476657
3 0 3.87637934855777
4 0 3.84138974743248
5 0 3.88128066387572
6 0 3.86016163017857
7 0 3.87047745124585
8 0 3.91404907768227
9 0 3.88609396617818
10 0 3.85985196194441
11 0 3.87490683982399
12 0 3.89817684096921
13 0 3.8408421216066
14 0 3.86906749037143
15 0 3.89109117615763
16 0 3.84535025881651
17 0 3.87529866572026
18 0 3.89005259806707
19 0 3.86178158637655
20 0 3.89048645428044
21 1 3.85079595367285
22 1 3.86720325475367
23 1 3.85640461336951
24 1 3.85679740819526
25 1 3.82380480237516
26 1 3.86485310342384
27 1 3.85953324629985
28 1 3.84247175295067
29 1 3.81586320767859
30 1 3.83900608243121
31 1 3.8796721759578
32 1 3.83160732088748
33 1 3.83073173216034
34 1 3.87429640539525
35 1 3.84388526834604
36 1 3.86845415706265
37 1 3.83205204626331
38 1 3.86446899260319
39 1 3.83612820341135
40 1 3.85522179701936
