model flag error
1 0 0.929712250798522
2 0 0.926899163367154
3 0 0.924270109692979
4 0 0.922442917389428
5 0 0.939939269591062
6 0 0.924230673887867
7 0 0.931657750517411
8 0 0.921378150651387
9 0 0.933787283993493
10 0 0.935929962737946
11 0 0.924756484622702
12 0 0.933195746916804
13 0 0.933958172482314
14 0 0.93765199289453
15 0 0.915383908274268
16 0 0.897677231778699
17 0 0.934063334629281
18 0 0.941569282869051
19 0 0.929699105530151
20 0 0.916540691890905
21 1 0.896388995478353
22 1 0.900372011794728
23 1 0.897151421043864
24 1 0.903342842446546
25 1 0.893273566874455
26 1 0.89093370910444
27 1 0.896178671184419
28 1 0.886595770542051
29 1 0.892392833893607
30 1 0.89303695204378
31 1 0.901568231216478
32 1 0.894062282976708
33 1 0.890894273299327
34 1 0.888961918848808
35 1 0.903342842446546
36 1 0.90310622761587
37 1 0.902002025072717
38 1 0.896559883967174
39 1 0.895468826692392
40 1 0.898373931002355
