model flag error
1 0 0.99877151327612
2 0 0.998756335477153
3 0 0.998921784188182
4 0 0.998853544184869
5 0 0.999206165251977
6 0 0.998830224135373
7 0 0.998899117038039
8 0 0.998676654375049
9 0 0.998864791041922
10 0 0.998917322047175
11 0 0.998788133062547
12 0 0.999074514169378
13 0 0.998805227706207
14 0 0.998910113362864
15 0 0.998896698471921
16 0 0.998886159712669
17 0 0.999180119358981
18 0 0.998907596246073
19 0 0.998796200044384
20 0 0.999182226198877
21 1 0.999388445090139
22 1 0.999387495075571
23 1 0.999407568264227
24 1 0.999347297166701
25 1 0.999344399213476
26 1 0.999386035243649
27 1 0.99935825484876
28 1 0.999385340682983
29 1 0.999447991506817
30 1 0.999354918236989
