model flag error
1 0 1.88812012617112
2 0 1.9003806186937
3 0 1.85330833813992
4 0 1.86860046087903
5 0 1.93308626726001
6 0 1.86687138061339
7 0 1.87893060974279
8 0 1.8973377364873
9 0 1.90522912572999
10 0 1.88487253027678
11 0 1.89110263104871
12 0 1.86988038585368
13 0 1.8676333976565
14 0 1.92280223491759
15 0 1.89036898212727
16 0 1.89190619321988
17 0 1.92037589358138
18 0 1.8487088658739
19 0 1.88489328777032
20 0 1.90578802311627
21 1 1.8710823270644
22 1 1.89702299911744
23 1 1.89427600207456
24 1 1.88182097920234
25 1 1.88790754736592
26 1 1.94330510365566
27 1 1.88621727731022
28 1 1.87179251975003
29 1 1.96827328001367
30 1 1.92189616919481
31 1 1.84933886204683
32 1 1.86084573841844
33 1 1.86664583541704
34 1 1.929513637514
35 1 1.86018876440648
36 1 1.89964881036912
37 1 1.90430864991283
38 1 1.89583657209848
39 1 1.88458029961184
40 1 1.91293873479889
