model flag error
1 0 1.25229539624746
2 0 1.30599631926707
3 0 1.33156733733623
4 0 1.2777919087624
5 0 1.27463800115335
6 0 1.29163911221714
7 0 1.26090007100531
8 0 1.27878525355684
9 0 1.26186091647044
10 0 1.29415097387191
11 1 1.1012553572089
12 1 1.11587156840516
13 1 1.10416241724592
14 1 1.09762701176738
15 1 1.12093089740736
16 1 1.0914205538374
17 1 1.13049330215058
18 1 1.11715334690612
19 1 1.11037676226202
20 1 1.10734849472653
