model flag error
1 0 1.12800200421831
2 0 1.09303934293876
3 0 1.10360478894596
4 0 1.07089729952593
5 0 1.07451436806435
6 0 1.06056314819674
7 0 1.1226898997401
8 0 1.07104873427228
9 0 1.10322653818585
10 0 1.07548844356257
11 0 1.09785043975728
12 0 1.12705129025502
13 0 1.08318144434071
14 0 1.1014183460252
15 0 1.05224584632106
16 0 1.10926279418697
17 0 1.0909659858731
18 0 1.10528592048248
19 0 1.07358987197439
20 0 1.06565734948859
21 1 1.05262244235062
22 1 1.08167347383157
23 1 1.05914004059968
24 1 1.04314922801361
25 1 1.06314987682609
26 1 1.03377851012007
27 1 1.05354319317486
28 1 1.11376409731993
29 1 1.03741079118156
30 1 1.07592137398482
31 1 1.08623951601234
32 1 1.03089866957428
33 1 1.06574227141619
34 1 1.07618404426491
35 1 1.03337887060976
36 1 1.06008327866489
37 1 1.05530895343296
38 1 1.05263808647643
39 1 1.03619283246939
40 1 1.04657443945511
