model flag error
1 0 0.81293037261069
2 0 0.823894859828126
3 0 0.799088198524588
4 0 0.808585272143032
5 0 0.811879816668571
6 0 0.838841977563599
7 0 0.819473751822583
8 0 0.817307375015202
9 0 0.797863936913648
10 0 0.813406958307965
11 0 0.822559012065411
12 0 0.817192692536079
13 0 0.821597513236829
14 0 0.820715789560476
15 0 0.813195141982992
16 0 0.809885025796356
17 0 0.831605344123015
18 0 0.797137807482001
19 0 0.821721736311553
20 0 0.824991370950099
21 1 0.794892976231024
22 1 0.791954149485985
23 1 0.775587765002266
24 1 0.808487140189213
25 1 0.797916001336412
26 1 0.810374228458961
27 1 0.803716844772568
28 1 0.798234995336325
29 1 0.849082083429128
30 1 0.826359170879174
