model flag error
1 0 1.5431492012574
2 0 1.69837266005359
3 0 1.58871209197679
4 0 1.69127430338697
5 0 1.60430958925685
6 0 1.90890284820337
7 0 1.75049417771551
8 0 1.73009173720115
9 0 1.5555794531008
10 0 1.68945134096362
11 0 1.61991125496666
12 0 1.64892651196931
13 0 1.58657318226162
14 0 1.61274455443463
15 0 1.70049629543347
16 0 2.2391985291106
17 0 1.65608789041973
18 0 1.63730294920435
19 0 1.69223689214754
20 0 1.76296165527568
21 1 2.02450372038606
22 1 2.07790662368025
23 1 1.95510529536342
24 1 2.00320353870261
25 1 2.10668102917319
26 1 2.12723765416279
27 1 2.00021965565859
28 1 2.14008741866764
29 1 2.15749900488417
30 1 2.13361976378639
31 1 2.11002477780351
32 1 2.04137305995903
33 1 2.18289843689547
34 1 2.2160493471783
35 1 2.06753222160591
36 1 1.99937657077039
37 1 2.02468110842159
38 1 2.12996834315229
39 1 2.08436928334714
40 1 2.12730590684061
