model flag error
1 1 1.60582122811648
2 1 1.6312858874132
3 1 1.54773588114679
4 1 1.62176247907465
5 1 1.46453351217586
6 1 1.60706021560572
7 1 1.63728471696836
8 1 1.65581248732884
9 1 1.61691915992196
10 1 1.59074683564321
11 1 1.62594795386437
12 1 1.45938705619582
13 1 1.61149965470393
14 1 1.55088281989619
15 1 1.58428466227589
16 1 1.60457280180645
17 1 1.45648592331197
18 1 1.60593578479017
19 1 1.64894498548335
20 1 1.51138718316714
21 0 1.27799618585185
22 0 1.28112428433733
23 0 1.3095603285342
24 0 1.30855010170651
25 0 1.2426373318329
26 0 1.30878319350995
27 0 1.27812923835044
28 0 1.24416223999569
29 0 1.2652102445348
30 0 1.48491523182725
