model flag error
1 1 0.96525808802648
2 1 0.967535593003079
3 1 0.96753001478935
4 1 0.965891613728508
5 1 0.966991318720708
6 1 0.966247025631784
7 1 0.965567280444577
8 1 0.966940317909475
9 1 0.966008756216808
10 1 0.965808723784882
11 1 0.967680626560021
12 1 0.965549748915716
13 1 0.967265448081082
14 1 0.965861318392422
15 1 0.966559405600583
16 1 0.967457498010879
17 1 0.966713204921956
18 1 0.965060459882954
19 1 0.967426419391535
20 1 0.966003974890755
21 0 0.96080268903272
22 0 0.96422054027297
23 0 0.966851066489819
24 0 0.963515294680146
25 0 0.961220258174686
26 0 0.963485012948477
27 0 0.961639421092003
28 0 0.961277634087323
29 0 0.961751782254249
30 0 0.957968159570942
