model flag error
1 1 1.13760001963969
2 1 1.1373134159293
3 1 0
4 1 1.12165886668525
5 1 1.10019232489815
6 1 1.21276282756602
7 1 0
8 1 1.18001981633347
9 1 0
10 1 0
11 1 1.17352131848261
12 1 1.02047707759935
13 1 1.08817500488264
14 1 1.13357083036987
15 1 1.10197383018025
16 1 0
17 1 1.1179692686079
18 1 1.14611283839054
19 1 1.14715725672423
20 1 1.17457305405058
21 0 1.06271482000254
22 0 1.06334234450322
23 0 1.04491985513821
24 0 1.07834817872153
25 0 0
26 0 1.15009595968529
27 0 1.13942720053635
28 0 1.12298106964254
29 0 0
30 0 0
31 0 1.16128073422388
32 0 0
33 0 1.14080788337882
34 0 1.10985864643616
35 0 1.121297010063
36 0 1.18020533425473
37 0 1.1260600587716
38 0 1.14308190912252
39 0 1.10094288592353
40 0 1.17825162302451
