model flag error
1 0 0.990471158788915
2 0 0.991216483996036
3 0 0.990178689403843
4 0 0.990112647929794
5 0 0.989933392500234
6 0 0.990348510337111
7 0 0.99045228979633
8 0 0.991372112451888
9 0 0.991872143114151
10 0 0.99059380724072
11 0 0.991574994855157
12 0 0.990924014610963
13 0 0.990263599870477
14 0 0.990291903359355
15 0 0.990933449107256
16 0 0.990999490581305
17 0 0.990504134698525
18 0 0.992141064632717
19 0 0.990197558396428
20 0 0.990980621588719
21 1 0.989659792107746
22 1 0.989801309552136
23 1 0.990999490581305
24 1 0.992122195640131
25 1 0.990886276625793
26 1 0.99204671966979
27 1 0.990773062670281
28 1 0.98988622001877
29 1 0.9919052022254
30 1 0.990773062670281
31 1 0.992358058047448
32 1 0.991631601832913
33 1 0.989461667685601
34 1 0.989716399085502
