model flag error
1 0 0.998794930319457
2 0 0.998727514756824
3 0 0.998706454768919
4 0 0.998783715114004
5 0 0.998786726503642
6 0 0.998773958230588
7 0 0.998739539773938
8 0 0.998732574533494
9 0 0.998788274992687
10 0 0.998780071457795
11 0 0.998705472894633
12 0 0.998756249271454
13 0 0.998805779360302
14 0 0.998796523555533
15 0 0.99873763187799
16 0 0.998757422467241
17 0 0.998753286935167
18 0 0.99870991112093
19 0 0.998725306121083
20 0 0.99875486397372
21 1 0.998849072119335
22 1 0.998870374821988
23 1 0.998893638050377
24 1 0.998892552078708
25 1 0.998875672560405
26 1 0.998883354775353
27 1 0.998913840962809
28 1 0.998887360180552
29 1 0.998867714605432
30 1 0.998860768496965
31 1 0.998832749305304
32 1 0.998857935670046
33 1 0.998882554989061
34 1 0.998833393132272
35 1 0.998856001181233
36 1 0.998876111181308
37 1 0.99883647587697
38 1 0.998864643831663
39 1 0.998834233431135
40 1 0.998830589951948
