model flag error
1 0 1.18741252623005
2 0 1.18603182609003
3 0 1.17173340158878
4 0 1.22385020568203
5 0 1.23841202109542
6 0 1.32522240703348
7 0 1.28219939159005
8 0 1.24753637054237
9 0 1.17211109257093
10 0 1.27124338785039
11 0 1.24515792141259
12 0 1.20183574353989
13 0 1.17771992761458
14 0 1.21660138026994
15 0 1.25722852335775
16 0 1.40973971182707
17 0 1.25042541251922
18 0 1.20077131351377
19 0 1.23145282643354
20 0 1.29856050675258
21 1 1.10821830174195
22 1 1.10384000135653
23 1 1.0819776753669
24 1 1.09623559670362
25 1 1.13353177650188
26 1 1.14557239062245
27 1 1.08843489308796
28 1 1.14723227310403
29 1 1.13401366146058
30 1 1.11851188554868
31 1 1.16320469098282
32 1 1.09931313904286
33 1 1.12043286523687
34 1 1.21859789989722
35 1 1.08420759065139
36 1 1.11016346920405
37 1 1.10887428590893
38 1 1.12062413433685
39 1 1.14580574134913
40 1 1.14187819522363
