model flag error
1 0 0.959093949959489
2 0 0.960170996839039
3 0 0.960273716618425
4 0 0.961864833926229
5 0 0.961419755545957
6 0 0.958860362316934
7 0 0.961349950654383
8 0 0.960651951823205
9 0 0.96061870828437
10 0 0.961145563387563
11 0 0.960454244267572
12 0 0.960479792043669
13 0 0.961231704902184
14 0 0.960085378783759
15 0 0.960769430606316
16 0 0.960038649270599
17 0 0.96019676892368
18 0 0.958295846202559
19 0 0.961063100632502
20 0 0.957142413161116
21 1 0.953746861246465
22 1 0.957011273231793
23 1 0.957410583901692
24 1 0.953449370899248
25 1 0.950732105379553
26 1 0.945946516691943
27 1 0.948295433944733
28 1 0.950836537506453
29 1 0.953377141044787
30 1 0.955145006243943
