model flag error
1 0 0.982502556587758
2 0 0.98346578956884
3 0 0.983127415916177
4 0 0.98271184548685
5 0 0.98336755514197
6 0 0.982756325246901
7 0 0.983116260015967
8 0 0.982086557229427
9 0 0.982568184977666
10 0 0.983495811995874
11 0 0.983303948708635
12 0 0.982998473585772
13 0 0.983184647089021
14 0 0.982128605530441
15 0 0.982534917975554
16 0 0.982900233765441
17 0 0.983845999886567
18 0 0.98250699722287
19 0 0.983150361238421
20 0 0.982301483650428
21 1 0.983510676336125
22 1 0.983492496389451
23 1 0.983467019096471
24 1 0.983694471340911
25 1 0.984114786735254
26 1 0.983476027569086
27 1 0.984076243097704
28 1 0.983614401105153
29 1 0.983928554595538
30 1 0.984254838962728
31 1 0.983567526698838
32 1 0.983546213622676
33 1 0.984083660889776
34 1 0.98393606599009
35 1 0.98487705069023
36 1 0.984089180251365
37 1 0.984371836486265
38 1 0.983807103145445
39 1 0.984292432674109
40 1 0.983905476267965
