model flag error
1 1 0.854106587801089
2 1 0.858081303931773
3 1 0.855951857980305
4 1 0.8578147990562
5 1 0.856126934844238
6 1 0.854461927635186
7 1 0.856860471515342
8 1 0.858482357771689
9 1 0.859193037439884
10 1 0.856350318767106
11 1 0.85346707219474
12 1 0.856149791847148
13 1 0.852043119805236
14 1 0.857368031210463
15 1 0.856060956888624
16 1 0.857906227067839
17 1 0.853619292055763
18 1 0.847317196106769
19 1 0.858771719650172
20 1 0.860058530022217
21 0 0.860563496664222
22 0 0.862363052837618
23 0 0.865160057504575
24 0 0.862340195834708
25 0 0.857230889193004
26 0 0.856789307453498
27 0 0.857342581154438
28 0 0.855611595989772
29 0 0.855543024981043
30 0 0.863517907298434
