model flag error
1 0 0.68356169501798
2 0 0.694881497268936
3 0 0.689350230259946
4 0 0.694366960802984
5 0 0.684033872722172
6 0 0.684333499716909
7 0 0.686777547930183
8 0 0.685491206765302
9 0 0.689607498492922
10 0 0.684976670299349
11 0 0.685062978689596
12 0 0.693723790220543
13 0 0.688835693793993
14 0 0.668897405738332
15 0 0.693981058453519
16 0 0.68420486560042
17 0 0.679831305639824
18 0 0.696296472550306
19 0 0.688578425561017
20 0 0.684590767949885
21 1 0.670441015136189
22 1 0.673013697465952
23 1 0.669411942204284
24 1 0.671598722184583
25 1 0.665424284593152
26 1 0.661565261098508
27 1 0.672241892767023
28 1 0.669540576320772
29 1 0.657577603487375
30 1 0.663752041078806
31 1 0.685233938532326
32 1 0.669797844553749
33 1 0.679702671523336
34 1 0.657577603487375
35 1 0.677129989193573
36 1 0.667096528107498
37 1 0.670569649252677
38 1 0.663966306357403
39 1 0.676358184494644
40 1 0.671984624534047
